subjects,repetition,repeated,occulted,lag,RMSE,Corr,Lag_Corr,Lag_RMSE,spectral_diff,xcorr,MI,segmentLength
4,3,1,1,8,2.59853699868694,0.189579991717723,0.203300107471103,467.657155652766,NA,-0.239356808449867,-0.919227529009386,-0.10526452935943
4,3,0,0,17,0.127889283686201,0.47559853770146,0.915600236344738,168.747490059683,-0.006839412585775,0.767017006509125,-0.404494738250737,-0.156784266384545
4,4,1,0,14,-0.538250973959706,0.541040582737128,0.777366063520902,137.643848630623,-0.428880316675824,1.03427383731225,0.701667714026303,2.50506881324639
4,4,0,1,8,2.73287264681038,-0.087748288001003,-0.162885757764838,481.818547175366,NA,-1.75253747426477,-0.880760855151086,-0.10526452935943
4,5,1,0,12,-0.896032097446626,0.672894526728308,0.86296809728229,111.755996698666,-0.822525427198401,1.23284433148387,1.66784362465023,2.50506881324639
4,5,0,1,14,NA,-0.418702949555262,-0.323458865424544,535.266102186891,NA,-1.53576628724541,-0.749453938586848,-0.234063871922217
4,6,1,0,3,-0.331466872274211,0.577230301860108,0.569351447878257,212.128543688516,0.181526345979829,0.155693146524988,0.556877230877999,2.50506881324639
4,6,0,1,0,0.171879823966979,-0.055233325732717,-0.055233325732717,254.127945922742,0.310766365009411,-0.183193023114862,-0.922859678711252,-0.775021110685923
4,7,1,1,-7,2.31211283523153,0.010281224943868,-0.123063111006408,449.056486139137,NA,0.237483208569371,-0.915058262476789,-0.10526452935943
4,7,0,0,18,-0.658716196197535,-0.024430715213315,0.635815297897172,114.822627814339,-0.929664279924951,0.324714611878931,-0.914521098278546,-0.156784266384545
4,8,1,0,12,-0.719926933042407,0.648536033844124,0.854354360291134,120.472780891499,-0.738495283977123,1.16218732187118,1.198652807697,2.50506881324639
4,8,0,1,-23,NA,-0.413824692787925,-0.45280449313014,649.441281397989,NA,-2.45312870495542,-0.779722153035573,-0.10526452935943
4,9,1,1,16,2.44240004285599,0.283852688765629,0.329472476434602,450.670096527077,NA,-0.147497146480851,-0.647515297206981,-0.10526452935943
4,9,0,0,11,-0.844941971005253,0.611500347239083,0.55743990048824,179.429578476205,-0.499765794027376,0.506680614085356,0.635500289138876,-0.156784266384545
4,10,1,1,15,2.45100828572703,0.263515688372987,0.32675523889249,450.5236550347,NA,-0.053271953111228,-0.35294412684907,-0.10526452935943
4,10,0,0,8,-0.464260532615847,0.719229472924297,0.826864854735816,171.155072017109,0.780636238398414,1.22276222676468,1.45948091552804,-0.156784266384545
4,11,1,1,18,NA,0.369700284092353,0.447036859225215,505.744369488548,NA,-0.22003280109596,-0.363556847858592,-0.10526452935943
4,11,0,0,19,-0.890642761646157,0.303495146661549,0.400970763080318,151.23529876984,-1.0949113134986,-0.245243671558514,-0.527849242927684,-0.156784266384545
4,12,1,0,13,-0.741601581605205,0.626703102257404,0.889438133699607,104.807222237068,-0.833051807834516,1.23784994913432,0.933622000033736,2.50506881324639
4,12,0,1,4,-1.04451910883328,-0.222064540064492,0.183239445747413,134.443700336742,-1.13011197946513,0.230039240989021,-0.513166184324814,-1.60792352592528
5,1,1,0,15,-0.841140021845267,0.304515806320193,0.640327962839318,111.67252744445,-0.901720346970945,0.378247967569365,-0.24150008575806,1.3888078443689
5,1,0,1,-10,0.733355177913435,0.560078187067523,0.285239479853154,342.880299711252,1.04117274368448,-1.61885748428389,0.716725480394992,-1.02403317297398
5,2,1,1,-14,1.63750586106571,-0.51743387988685,-0.698344767276193,387.577138572349,1.27633201827497,-1.81488212426005,0.771622625164904,-0.663395013798175
5,2,0,0,20,-0.669628014315873,0.638132726235058,0.251722723421058,235.67977688257,0.087160848751343,0.345601389466994,0.951082247942642,0.401346218054199
5,3,1,0,14,-1.18058474062503,0.456053167835491,0.129635170932563,161.143542041184,-1.01679466265755,0.150454395657104,0.121293379658835,1.3888078443689
5,3,0,1,-29,0.393285656939414,0.111110705714028,0.668211090944487,195.352034755428,0.270037332766022,0.178101458553422,-0.906327263602155,-0.122437775034469
5,4,1,1,14,0.961483426264268,-0.156107278703657,0.007883376253345,289.20864738769,1.60367567481902,-1.18642997711303,-0.792142799934308,-0.663395013798175
5,4,0,0,32,-0.566296362702216,0.370165354552585,-0.76173355166889,299.443948082582,-0.09343981193939,-0.407878154453339,-0.309345220963762,0.401346218054199
5,5,1,1,8,0.089772434655684,0.497629781579922,0.11824616469982,289.677409954702,-0.658140240204604,-0.626992141911307,-0.091122082122472,-0.663395013798175
