subjects,day,repetition,segment,repeated,RMSE,FF,FB,pupil_size,segmentLength,PSD,sampEnt
1,1,5,1,0,0.94261615736193,-1.36903699461907,0.699097059086141,NA,428,0.313904966803535,-0.302449681487975
1,1,5,2,1,-0.218398039367331,0.600834821900197,-0.964103638110207,0.274354119640403,438,-0.543424019919941,0.868932806349358
1,1,5,3,0,-0.135248692773907,-0.045867528019958,-1.00206250393163,0.099092523650377,439,-0.51636820488285,-0.533743326972218
1,1,5,4,1,1.34917896373041,0.058415768681607,-0.008040687903211,-0.103606286195339,439,-0.816240847755871,0.667456253461302
1,1,5,5,0,-0.343077653217795,0.383689368294002,-0.972236933259526,-0.102842016703374,405,-0.847733210969732,-1.20251203690168
1,1,6,1,0,0.849582432651503,-1.51580819664078,1.09734757440935,NA,369,-0.89340592812982,1.00668647525954
1,1,6,2,1,0.958699459977712,0.730624799513046,-0.890615344999342,-1.29321929577989,438,-0.796294117046432,1.04074902441718
1,1,6,3,0,0.565640967324147,-1.02272648613003,-0.077512393452793,0.739653385537049,398,-0.531052841612466,0.160701701171444
1,1,6,4,1,1.26442622207686,0.210942660906263,-0.188162209638111,-0.046431069684188,439,-0.833792317840047,1.09427766077436
1,1,6,5,0,2.75578672582655,-1.80652098633602,-1.47486064638175,-0.378369598715453,505,-0.89557238260971,-0.085538062634558
1,1,7,1,0,0.16504749918756,-0.654152485595366,-0.373781427811144,NA,428,-0.910231224411089,-0.533581989240599
1,1,7,2,1,1.18396951096825,-0.372770983424615,-0.292556703059476,-0.941177296460698,438,-0.835393570326629,0.797626048062566
1,1,7,3,0,2.3590885483316,-0.26791696222507,-0.67072854230011,0.48090698910318,439,-0.871002911257272,1.20178121386288
1,1,7,4,1,1.00289038195923,-0.70485579342324,0.846398491988603,0.145718509059922,439,-0.675045161889479,0.972741231582177
1,1,7,5,0,-0.910571315885204,-0.159674937042756,-0.814528983564672,-0.564437922957036,405,0.14624856740914,-1.76454033064316
1,1,8,1,0,-0.049052949702483,0.246900844139493,0.454377153902707,NA,428,-0.651898251773667,0.855015678600495
1,1,8,2,1,1.82763387423973,0.703763431450691,-0.664981944907732,-0.39428312836053,438,-0.776748784422355,1.3368017419743
1,1,8,3,0,1.21275597653833,-1.92084731591226,-0.613671883589581,0.359147892500388,369,-0.196747505282269,0.175151570116323
1,1,8,4,1,1.9361932269278,-0.390505654151544,-0.89200928355997,-0.712744817659607,439,-0.828660922036874,1.05844153846685
1,1,8,5,0,1.68816506339338,-1.2506603009799,-1.40606157825218,-0.093136158637447,475,0.513705306209633,0.043148857527244
1,1,9,1,0,0.883177033892029,-0.44824855986361,1.97663618974975,NA,428,-0.746001876413385,1.05186503359104
1,1,9,2,1,1.07576297619734,-0.904064098225677,-0.955115678661423,0.627600804076435,438,-0.803030345441069,1.4378539488878
1,1,9,3,0,NA,-1.68218834725526,-1.56739252843493,-0.53945219046856,439,-0.602097117833574,0.115952194319645
1,1,9,4,1,2.93429693667227,-0.797649480680955,-0.879920555091558,0.785823286782241,439,-0.534099697910082,1.37194076397503
1,1,9,5,0,1.37152957187919,-1.79147260113286,-1.38558649417212,NA,405,0.307960002677764,-1.15954905474682
1,1,10,1,0,-0.373173489265843,-0.679192263676583,0.671371259582835,NA,428,-0.881699352544034,0.037600853449337
1,1,10,2,1,2.28117576306825,-0.717136538180954,-1.35592073062642,0.174192708388736,438,-0.646819935537309,1.035747223443
1,1,10,3,0,0.596554009558358,-1.52317535341874,-0.578742969099472,-0.169791283443306,337,-0.679002976582203,0.049287013854266
1,1,10,4,1,NA,-1.84397722164893,-1.02806251360542,-0.070244921288374,439,-0.648459791669208,1.1751527204438
1,1,10,5,0,2.38018372202871,-1.7248435079048,0.091942982052397,0.139944032985687,507,-0.772063925920372,0.414120407355378
1,1,11,1,0,2.44385249988263,-1.48009565898605,-0.916465504431999,NA,428,-0.840444311758697,0.095651453763843
1,1,11,2,1,0.302764607110545,1.02250190880229,-1.03384638835682,NA,438,-0.71084079031259,1.21640014617558
1,1,11,3,0,0.885964514158717,-1.86909377666976,-0.770095412579782,NA,439,-0.237830858427678,-1.35016952408169
1,1,11,4,1,1.17030549589972,-0.785979459161769,-0.908590760637794,NA,439,-0.745813656028604,0.944809696060967
1,1,11,5,0,2.04246646710257,-1.80376058079717,-0.514139227456725,NA,405,-0.507154186064474,0.727133290478068
1,1,12,1,0,-0.407209098233561,0.128350856130102,0.124245613697929,NA,428,-0.681722567585681,-0.741974492272897
1,1,12,2,1,1.36709176784502,-0.172690812332309,-1.27528549862005,NA,438,-0.766801648351897,0.825675299927134
1,1,12,3,0,0.822530883472279,-0.499595521815578,2.04373650575045,NA,334,-0.853578182775309,0.62957052730133
1,1,12,4,1,1.41264281975707,0.632339640484154,-0.452219231525137,-0.036741019372678,439,-0.723576568133519,0.879251471905538
1,1,12,5,0,0.942002371261089,-0.192857155277144,0.326119573879024,-0.349857827228656,510,-0.375440966549735,-0.075916410643632
1,1,13,1,0,1.84865096739588,-0.653713993858132,0.961427527968967,NA,428,-0.759969766069281,1.24141427948456
1,1,13,2,1,0.319505448746054,0.601788693492919,-0.411256205507276,-0.371015361492393,438,-0.846391363883826,0.721783381381753
1,1,13,3,0,1.73353345693817,-0.860898216044883,0.284411747850833,-0.220658285980128,393,-0.490631082241639,-0.364242568672199
1,1,13,4,1,2.41786151555597,0.164323635331313,-0.542342453655443,-0.201453291070866,439,-0.853648681493084,1.07124085696715
1,1,13,5,0,-0.496337713529921,-0.259996255590657,-0.929967394594108,-0.136324675284229,451,-0.429541678601173,-1.39622154888296
1,1,14,1,0,1.59260477931661,-1.65468922310489,-1.49656109691922,NA,428,-0.896742581729302,1.14693608333114
1,1,14,2,1,2.39576151587082,0.220224309470863,0.233256003555019,-0.167461072021458,438,-0.87051019163117,0.841257035357331
1,1,14,3,0,1.53706892854146,-1.05119041209,-0.470245731360106,0.27266177731382,439,-0.818525562687397,-0.162462709473054
1,1,14,4,1,-0.034732102194772,0.483508997641459,0.083254732225551,-0.458452447519198,439,-0.769582176405853,0.762233755530903
1,1,14,5,0,0.08927400111748,0.526762417244185,-0.53301509301172,-0.34123612982442,405,0.230153292420634,0.538161100584358
1,1,15,1,0,0.176816916895435,-1.42631131200833,-0.382950878507122,NA,402,-0.90165809610111,-1.52652082898521
1,1,15,2,1,0.962500628163538,-0.369315158668964,-0.725038004157851,-0.297475593980601,438,-0.568490145923707,0.941676311870137
1,1,15,3,0,-0.655699410808611,-0.889545061443986,0.03066043881836,-0.011254737718426,439,-0.818807908342759,-1.41281243950395
1,1,15,4,1,1.19102905023206,0.017833138443965,-0.810879668815506,0.007610261920551,439,-0.843838758592375,1.0640584690896
1,1,15,5,0,1.4426321120595,-1.38363275666402,0.864394148028866,NA,431,-0.862886525471912,-0.032965453230815
1,1,16,1,0,1.37587592604005,-1.10187509201215,-0.879383697837383,NA,428,-0.470392743798939,-0.631770546023304
1,1,16,2,1,-0.614601869943953,1.29056989220529,-0.832600083909317,0.778960922072171,438,-0.631284549451034,0.807886116835056
1,1,16,3,0,1.71683622495175,-0.643652708583129,-1.35953854719318,-1.31815106576544,439,-0.122346395860971,-0.749923422177469
1,1,16,4,1,0.582445916981381,-0.057396987394584,-0.487164279771146,0.53691361669565,439,0.192364020487859,0.561204757883331
1,1,16,5,0,2.73067100659567,-1.41601112246467,-0.868110991214497,-0.083600310133786,405,-0.317615457490981,1.21883034717522
1,1,17,1,0,1.08138431946117,-1.37970815715766,0.605411922028281,NA,428,-0.896302182411085,-0.109276571308208
1,1,17,2,1,-0.502420542014806,1.53043619484957,-0.629060259323343,0.443636422021304,438,-0.759586121277816,1.07219791301543
1,1,17,3,0,0.878500270460336,-1.55233037275546,0.587209642176341,0.081026596171712,429,-0.433657376539049,0.768667140302524
1,1,17,4,1,-0.170472475472997,0.117497236970095,-0.230662662716178,-0.756359217951998,439,-0.092050996455823,1.19560199925226
1,1,17,5,0,0.648414402822161,-0.409478943940311,-0.425494559185977,0.414208504669127,415,0.096861381467516,0.279965167032057
1,1,18,1,0,1.39127896555392,-0.423071197701265,0.196108500057298,NA,428,-0.78881878154003,1.98026446838058
1,1,18,2,1,1.65436821080266,-0.731363729467652,-0.812364087302191,-0.491864850681716,438,-0.786509912392988,1.01269690718355
1,1,18,3,0,0.519189583546253,-1.4104460625897,0.635783412608329,0.027282300045145,407,0.264857981810868,-0.688842117716968
1,1,18,4,1,0.737215216624417,1.1304983245044,-0.087552565190163,-0.034215601303146,439,-0.774290259357687,1.11732371534304
1,1,18,5,0,-0.602701592506953,-1.07684039083802,-1.28148270851217,-0.63603280244796,437,-0.567516789672804,-1.55466407268178
1,1,19,1,0,1.63593356227611,-1.1979427403372,2.65661503623988,NA,408,-0.827829337933127,0.906490246667272
1,1,19,2,1,-0.02863321709464,0.622809286407587,-0.734211264116347,-0.965917840611465,438,-0.765460078630975,0.77181008852578
1,1,19,3,0,0.672497357543977,-1.37369867458522,0.831116841699538,0.683843341973261,439,-0.341653620423484,-1.1295180893387
1,1,19,4,1,0.946769641644337,-0.022883879921534,0.237450068067905,-0.713668227439111,439,-0.829138816589556,0.886166361769317
1,1,19,5,0,-0.356577668910051,-0.391203744944274,1.20466084395662,0.589086024329836,425,-0.720130912890267,-0.675146867506831
1,1,20,1,0,0.420970572292486,-1.3069474360524,0.222765396415573,NA,428,0.203751229018491,-1.27087047983709
1,1,20,2,1,2.62006217308158,-0.794380603711783,-1.36388813986591,0.533884966641762,438,-0.723730991000157,1.38931233708354
1,1,20,3,0,0.163192817992655,-0.300923386559843,1.38524277363365,-0.694372064649432,439,-0.443985409421964,-0.046638581437505
1,1,20,4,1,0.579911555264503,0.320073184336036,-0.63873530016785,0.219699020747276,439,-0.843020491652835,1.36299817873986
1,1,20,5,0,0.241842120504783,-0.293785366315155,-0.878734635069644,-0.633936254988226,405,0.51403064106062,-0.458939864907006
1,1,21,1,0,1.23333105478993,0.13264715013121,2.83582175435394,NA,374,-0.114146838596907,0.693793536844414
1,1,21,2,1,-0.909646922877264,1.13965581795854,-0.594300064704429,-1.35035189793601,438,-0.828386622801438,0.581206867884902
1,1,21,3,0,1.53612165120039,-0.885885637122866,-0.425893396448653,0.79355070694399,439,-0.816116687798292,-1.03440015153164
1,1,21,4,1,2.38410956074748,0.437498586826435,-0.360948143727389,NA,439,-0.569198854320688,0.686492354273009
1,1,21,5,0,0.376765484812287,-1.50109874185598,0.967634824846042,NA,459,-0.176543766257379,-1.15821197423326
1,1,22,1,0,2.46271953044069,-1.30475228848858,0.434700961040387,NA,428,-0.691876966590206,0.513402045017144
1,1,22,2,1,0.187104766058274,0.461913430823176,-1.08553844179625,NA,438,-0.517835534878569,0.919819218825622
1,1,22,3,0,0.859981956592749,-1.83745014845239,-1.31999077437362,NA,439,-0.000682847960728,-1.3282680687184
1,1,22,4,1,1.70599602852346,-0.181044439455636,-0.255291278070456,NA,439,-0.813297332240894,0.675728403289306
1,1,22,5,0,0.89359868679587,-0.534478175971929,0.703108952292924,NA,405,0.193783141977888,-0.370366075451663
1,1,23,1,0,0.815989040077924,-1.62870486071271,0.670667673582221,NA,428,-0.906869455404433,0.284239040255792
1,1,23,2,1,2.24912265445102,-1.46335555632011,-0.805306021519667,NA,438,-0.86684579336966,0.793202496753828
1,1,23,3,0,0.713604907391472,-1.45375047466221,-1.23636927982965,NA,302,-0.622681908869803,-0.920307931238782
1,1,23,4,1,0.621513765981577,0.362577747794076,-0.628601711640975,NA,439,-0.816391841112764,0.936473687030064
1,1,23,5,0,-0.169473881740957,-0.443827238722652,-1.02136095250944,NA,542,-0.061262749610646,-1.65047223173849
1,1,24,1,0,2.55970076205106,-1.75846227596779,-1.46433148470184,NA,428,-0.791275830078298,-0.795990090742274
1,1,24,2,1,1.46948926113119,0.393784022410139,-0.514544062074911,NA,438,-0.808818837576699,0.748256193885457
1,1,24,3,0,1.97071077237891,-0.083222130543768,-1.13495973580827,NA,439,-0.829648535576289,1.09532239482352
1,1,24,4,1,0.788922984703181,0.048198084102299,-0.698486773167043,NA,439,-0.841834840200192,0.86943302088144
1,1,24,5,0,-0.105314122563508,-0.714889442409639,-1.08561836502526,NA,405,-0.169177916237294,-1.31401190181883
1,1,25,1,0,0.324106837542515,-0.942487865621319,0.30308952178016,NA,428,-0.885578437865722,-0.154814947473612
1,1,25,2,1,0.298088416407772,0.687479973029985,-0.629630968794507,NA,438,-0.85524862507905,0.68351487311318
1,1,25,3,0,0.558012795221613,-0.22457028994798,-0.855578130984788,NA,439,-0.090316412545342,-1.03314607576814
1,1,25,4,1,1.89390217740972,0.179285080708349,-1.0798294523811,NA,439,-0.875306422975696,0.637105182656558
1,1,25,5,0,-0.096962553149267,0.145009328895503,-0.287846871235472,NA,405,-0.897905161273096,-0.627274896582294
1,1,26,1,0,0.797940491488072,-1.47945032196681,-0.108094612522672,NA,428,-0.216737362125345,-0.556876140810054
1,1,26,2,1,0.800850479841109,1.44509527165832,-0.635552772297314,NA,438,-0.816027004083852,0.824582474098879
1,1,26,3,0,1.5123906300033,-0.516331895471029,-0.451844403058683,NA,439,-0.889980058871118,0.266545466191219
1,1,26,4,1,2.62275479908644,-0.721466909656101,-0.824854155541482,NA,439,-0.867590799960697,0.755544463819588
1,1,26,5,0,0.259883460359875,-0.484900508430192,-0.304811764063508,NA,405,0.423212847335752,-0.908346471850296
1,1,27,1,0,0.835454245730228,-0.673467091396249,-0.127550795411666,NA,428,-0.864696463322988,0.075313542823122
1,1,27,2,1,0.613762692523405,0.080894481595479,-1.24876009418409,NA,438,-0.66216493257608,0.575470435041769
1,1,27,3,0,-0.126904045000229,-0.772165105408386,0.258772849009423,NA,439,-0.413036249190257,-0.862236667077474
1,1,27,4,1,2.83543791775496,-1.75196654987917,-1.54254828408176,NA,439,-0.824914490098413,0.547294328482112
1,1,27,5,0,2.71396509486355,0.101480411573732,-0.737295035098737,NA,405,-0.634598402243647,0.508789404810934
1,1,28,1,0,2.37603376300122,-0.039407036147365,-0.855298318498226,NA,428,-0.863695050703821,-0.097537701365256
1,1,28,2,1,1.09749907671152,-0.10781168521895,-0.472228686265053,NA,438,-0.864395259049835,0.674367331321013
1,1,28,3,0,2.14688996439026,-0.808968253794499,0.019299347632178,NA,439,-0.716755524097376,0.113426116436099
1,1,28,4,1,0.689808741048747,0.0912607884478,-0.679820371781604,NA,439,-0.846420490039695,0.786720460073529
1,1,28,5,0,1.79858660670236,-1.50924704595194,0.713984962634744,NA,405,-0.705012652878089,1.13820178021937
1,1,29,1,0,1.19465211417549,-1.85816782135414,1.04883076163857,NA,375,-0.73285476304308,0.229022747615704
1,1,29,2,1,0.465083540423009,0.125673610562972,-1.44548871787057,NA,438,-0.172891500311702,0.822095408677845
1,1,29,3,0,NA,-1.30870219791981,1.60599758963003,NA,439,-0.316461478434455,0.350505124152317
1,1,29,4,1,0.748550065651422,0.136482036423181,-0.478380508142591,NA,439,-0.672862995351006,0.805262948234455
1,1,29,5,0,0.971455691588245,-1.5969438173904,1.55781537713424,NA,458,0.371070738953469,-0.510349435118086
1,1,30,1,0,1.97794595994908,-0.936558090210784,0.068438187536681,NA,383,-0.899586024483202,0.002096303144864
1,1,30,2,1,1.86886620287709,0.687123305554187,-1.16120089846491,NA,438,-0.899818556390772,0.643196914018707
1,1,30,3,0,1.77547377932594,-0.35443880474425,-0.845458242687992,NA,402,0.770580343272286,-0.140131231598259
1,1,30,4,1,1.54717623053162,-1.1769399967385,-1.19433289900274,NA,439,-0.839102017373607,0.889722859648531
1,1,30,5,0,1.71712069238132,-0.716277169453936,-1.25927899550868,NA,487,0.31959848325442,-0.394458546405081
1,1,31,1,0,0.462306310030541,-1.20348021325836,1.00647103609509,NA,405,-0.374175328401218,-0.807777181856789
1,1,31,2,1,0.356517129572081,0.304779515465629,-1.13113078417675,NA,438,-0.80927855724177,0.643754770518355
1,1,31,3,0,0.968506274443115,-0.861117203495706,-0.668984726742519,NA,439,-0.502703457694681,-0.084411081104671
1,1,31,4,1,1.43626552084418,-0.052627607426939,-0.843893163391398,NA,439,-0.518028552871448,0.797956158732361
1,1,31,5,0,1.66805066814034,-0.973966904428006,-0.333088152396771,NA,428,-0.663265712605034,0.212888331161686
1,1,32,1,0,1.3627108264507,-1.01000313675156,-0.058523085288585,NA,297,-0.866316541956089,0.136256459305582
1,1,32,2,1,1.6555926774954,-0.699671163453252,-1.39992449143326,NA,438,-0.779188261735557,0.436182812480248
1,1,32,3,0,NA,-1.18570601273228,-1.18354281747565,NA,439,-0.128658675019204,-0.241024939149555
1,1,32,4,1,1.20799521500552,0.133430632527832,-0.536751567931821,NA,439,-0.623462847928097,0.398870014512116
1,1,32,5,0,0.401160401073604,-1.05488521325779,-0.779952562331287,NA,536,0.027249895650764,-1.40655795513126
1,1,33,1,0,2.79745323713999,-0.75604388863074,0.535679255900988,NA,403,-0.854691076471078,0.595443578757976
1,1,33,2,1,NA,0.831762831787819,-0.475312870638598,NA,438,-0.629727553191043,0.588384471235825
1,1,33,3,0,0.797457435716103,-0.792665683016538,-0.565402610914855,NA,439,0.418493680395354,-0.596247967902603
1,1,33,4,1,NA,-1.28712632271025,-1.35281131224094,NA,439,-0.58440852580565,0.655441887180875
1,1,33,5,0,1.07952373535537,-1.03021180742348,-0.802177444752804,NA,430,0.253029110771189,-0.018848205202076
1,1,34,1,0,1.78216966170699,-0.758210635315911,0.602908694145138,NA,428,-0.561913697474352,-0.456662570758732
1,1,34,2,1,NA,0.110300042537041,-1.37976946431335,NA,438,-0.830443039664874,0.995775632894296
1,1,34,3,0,2.36535202447439,-1.46601179533189,-1.4392364437444,NA,439,0.07230954839581,-0.084320533035269
1,1,34,4,1,2.5039242294219,-0.803243138774542,-0.366688636768012,NA,439,-0.291331000109012,1.1988149295784
1,1,34,5,0,1.61221382749187,-0.813058777495348,-0.607774022110874,NA,405,0.400427929731572,-1.50729066416774
1,1,35,1,0,0.483184656751895,-1.28965810596481,2.02089894679377,NA,407,0.2642574408315,0.174489345273477
1,1,35,2,1,0.226481604984537,0.388401844433121,-0.596990696141585,NA,438,-0.196501409381846,1.45108543619722
1,1,35,3,0,1.91764400637126,-1.04520009569725,-0.874986253977685,NA,325,0.031495779295861,0.857919076775714
1,1,35,4,1,NA,-1.30511017127524,-1.24499747037806,NA,439,-0.88034021685691,1.51133709312802
1,1,35,5,0,0.863078904523818,-0.05016523637161,-0.248321333563232,NA,540,-0.836906652356563,0.199396708867244
1,1,36,1,0,0.2017288605756,-0.980873794821298,-0.676874884291602,NA,428,-0.074698523377522,-0.644758996448793
1,1,36,2,1,0.834457610458798,0.098049466119241,-1.16057621286087,NA,438,-0.781603294535487,1.096952113867
1,1,36,3,0,1.21178189861758,-1.2274530397533,2.4954767151657,NA,426,-0.878703180168778,0.273716296716255
1,1,36,4,1,-0.292612740600849,0.848174532696174,-0.163816900485155,NA,439,-0.758758767639143,1.16698100780606
1,1,36,5,0,1.77537967651611,-0.468593038323921,-0.890390713205675,NA,418,-0.369140021182615,-0.166409185711099
1,1,37,1,0,0.071296410690713,0.835036238200686,-0.991817786649161,NA,421,-0.155628973177259,-0.357355229920206
1,1,37,2,1,2.12117823966813,0.225493096487859,-1.17147262414425,NA,438,-0.852185931594746,0.575201490956571
1,1,37,3,0,1.01412950772011,-1.256486040956,-0.872413756361158,NA,439,-0.10276339980748,-0.494878306080741
1,1,37,4,1,1.13047567257828,1.16295383633265,-0.776374741439941,NA,439,-0.826535833245052,0.88019014476551
1,1,37,5,0,1.50539247469413,-0.407713859425119,0.187098662280449,NA,412,0.899994048097785,0.004567737760375
1,1,38,1,0,-0.157712543927603,-1.15708761986184,-0.345696413300804,NA,428,-0.393363558109077,-0.349210423412566
1,1,38,2,1,0.084140991896724,0.353784536424664,-0.655715135285599,NA,438,-0.805768249696412,0.613992116584407
1,1,38,3,0,1.05476619360758,-0.484894766828078,0.282767947596412,NA,439,0.117444765922779,0.676427816589796
1,1,38,4,1,0.414765977087043,-0.25513617122744,-0.098778248588583,NA,439,-0.868919703200649,0.476530195857329
1,1,38,5,0,2.88789008210899,-1.35099914898152,-1.4499923741108,NA,405,-0.902653286705285,0.273771818043436
1,1,39,1,0,NA,-1.40122118210853,0.539008260680136,NA,428,-0.59659458839072,2.36433284124964
1,1,39,2,1,1.35866246345827,0.11187770231084,-1.30453557202783,NA,438,-0.684943052844133,0.927012206868555
1,1,39,3,0,1.24866922058521,-0.123425666928766,0.635458023748866,NA,418,-0.680358813929863,0.216889086425929
1,1,39,4,1,0.615618013655456,0.39119663147042,-0.103010456571475,NA,439,-0.817961527385877,0.935021214672336
1,1,39,5,0,1.20548603512152,-0.657101228176427,0.654586983760466,NA,426,-0.562109491887042,1.0292958388985
1,1,40,1,0,0.944025920063548,-0.063685049449616,-0.764179160585199,NA,428,-0.446329490620725,1.06130462168674
1,1,40,2,1,0.551529842476476,0.364491121776608,-0.757125190654126,NA,438,-0.410349866715963,0.534368844581378
1,1,40,3,0,0.513284137087315,-0.713501405848232,1.24025284466909,NA,439,-0.44588664267478,-1.64646871867479
1,1,40,4,1,1.72476332690513,-0.062263835354813,0.238982394281732,NA,439,-0.019272498256494,0.869409705926053
1,1,40,5,0,1.24542953971302,-0.325563487631637,0.048918980163443,NA,405,-0.109381104821839,2.32386319875039
1,1,41,1,0,1.77316738933905,-1.35835479244325,-1.04379644339174,NA,428,0.815996534160983,-0.715234946783823
1,1,41,2,1,0.413092270171656,0.074103806044723,-0.480551675471087,NA,438,-0.572646557527353,1.17735636119429
1,1,41,3,0,1.03704058480738,-1.54876744335825,1.64927194101937,NA,439,0.112826885975455,-1.10530160943974
1,1,41,4,1,0.954001595487594,0.218343202224163,-0.607135645260804,NA,439,-0.77408959541313,1.16988626489567
1,1,41,5,0,0.393808963839178,-1.2793322977508,1.49251303588725,NA,405,-0.321361571602847,-0.609288703450774
1,1,42,1,0,-0.519305966211049,-0.872564585106557,-1.2276699133795,NA,428,-0.391565070506658,-1.61944949648775
1,1,42,2,1,1.58401913920818,1.45131120216809,-0.880412410721746,NA,438,-0.913562717660748,0.619394579542578
1,1,42,3,0,0.241936881491824,-0.376795625450168,-0.304731441366372,NA,439,-0.891344933208012,-0.252357232233718
1,1,42,4,1,2.47059254325591,-1.37558371412017,-1.36313722703995,NA,439,-0.869433530757586,1.04147208820398
1,1,42,5,0,0.830090405034863,-0.638613928527639,-0.104394610331146,NA,405,-0.009053554353683,0.144061503515217
1,1,43,1,0,2.23558945483767,-1.02600307825088,2.40365362501028,NA,398,-0.602312417371458,1.79481048113618
1,1,43,2,1,-0.123179309576445,0.750234776398313,0.550400031706301,NA,438,-0.73254594795553,1.14810003144672
1,1,43,3,0,1.4092636240667,-0.916579844726193,2.60901476466459,NA,439,-0.685296345517485,1.84135749528418
1,1,43,4,1,0.248397610248935,0.460710344569671,-0.426792120448702,NA,439,-0.730435232702021,1.01078411063886
1,1,43,5,0,-1.08056552272513,-0.534035582801136,0.585496195249361,NA,435,-0.320618207074487,-1.75639507682464
1,1,44,1,0,1.19250861008195,-1.16505163570561,1.69096238816384,NA,428,-0.05513338091602,0.319923368256208
1,1,44,2,1,-0.04816230335216,1.39988034159649,-0.559620334715652,NA,438,-0.866529282764519,0.493587171272325
1,1,44,3,0,1.38077783184117,-1.5838431664693,-0.466821608724872,NA,439,0.17077983074848,-0.705325109750659
1,1,44,4,1,0.560472856008969,0.891256362929345,-1.17970941980209,NA,439,-0.854048474338983,0.920047240638476
1,1,44,5,0,0.764405245292301,-1.75160381639503,0.847384907473928,NA,405,0.174949856111356,-0.467356804073816
1,1,45,1,0,-0.267579280522212,-0.180426257109546,-0.272118599572789,NA,428,-0.286393688915129,-1.09048816375346
1,1,45,2,1,0.785793600216284,-0.258382999350255,-0.732236463972579,NA,438,-0.715518052249277,1.23949950917033
1,1,45,3,0,-0.400594343515063,0.179605225130426,-0.071595397825264,NA,439,-0.238390215869131,-0.454975967712637
1,1,45,4,1,1.28893862485122,-0.549983656696147,-0.233180598160647,NA,439,-0.573004785630584,1.14955159802687
1,1,45,5,0,-0.066305209142055,-0.131380402390665,-0.017777506437073,NA,405,-0.414117349693365,1.06913505253955
1,1,46,1,0,1.89254382463544,-1.56265795926136,-0.435583535924986,NA,428,-0.187182699226353,-0.676110722044632
1,1,46,2,1,1.10818784263698,0.397929859262973,-0.787607394988496,NA,438,-0.778872684301011,1.07057449325145
1,1,46,3,0,1.5478445906003,-0.655880786899146,1.03278700406882,NA,431,-0.168492092867749,0.114985097595467
1,1,46,4,1,-0.651270660526174,1.31917348960766,0.083019595766988,NA,439,-0.642639655823668,1.25816551943059
1,1,46,5,0,1.72680046402645,-1.39218934739279,0.026235568027865,NA,413,-0.369900169126928,0.078141892276925
1,1,47,1,0,1.71467517840685,-0.317318380508288,0.22126114230595,NA,428,-0.746660073284531,1.7042927203721
1,1,47,2,1,0.161418526164879,1.71681018731887,-1.03424247189596,NA,438,-0.838209539023404,1.06025212785655
1,1,47,3,0,0.938759881923494,-0.881947621687625,1.59663611900861,NA,389,-0.703518945078769,0.392871604052917
1,1,47,4,1,1.66753602391917,0.963999531255452,-0.536134402690013,NA,439,-0.910103741888729,0.851057290529837
1,1,47,5,0,-0.152212567745247,-0.655285278403499,-1.16350967105147,NA,455,-0.201804810486393,-1.2984412423378
