subjects,repetition,segment,lag,RMSE,correlation,lagCorr,lagRMSE,segmentLength,FB,FF,MI,VMD,samEnt,pupil_size,PSD,repeated
4,29,5,12,-1.25883842627563,0.635692995669141,0.769464738091584,0.17021613865992,396,0.426804163123119,-0.43902593245478,0.458116191309314,0.458116191309314,0.039836471525849,-0.627589212931306,-0.58175406876093,0
4,30,1,19,0.800328541881474,0.290420781272122,0.816321138099755,0.207199611678454,394,0.900163040106553,0.469057071624959,0.737499440252986,0.737499440252986,-0.153149927825754,NA,-0.627742314888113,0
4,30,2,7,-0.408923424457683,0.632757041222468,0.740268247235614,0.226568887670648,545,-0.116029689281453,0.031549674254892,0.559716640389906,0.559716640389906,0.127872944094666,0.245820322869429,-0.994406411140397,1
4,30,3,-17,-0.914293414046383,0.690585914854358,0.038062417198172,0.390839942780947,456,-0.042719804024639,-0.403373149414409,0.442344004267516,0.442344004267516,-0.117484205167865,-0.374599535644752,-0.273007861025843,0
4,30,4,6,-0.77004423346269,0.642848461263944,0.69706517894795,0.219319685029301,545,-0.435502184489281,-0.079071312665804,0.511339401147625,0.511339401147625,-0.102777299677919,0.222025746426286,-0.912031583614925,1
4,30,5,10,0.344288312163009,0.456472043911867,0.637296152163775,0.252439211110589,431,-0.159752216195626,-0.677394846055744,0.359451634911601,0.359451634911601,0.257090757371456,0.382520617238896,0.078383576998485,0
4,31,1,9,-0.350265723251389,0.567507619199411,0.680396169038066,0.231658936913711,403,0.057078586618643,-0.342808062329795,0.464715487632114,0.464715487632114,-0.091170204018259,NA,0.054944036885518,0
4,31,2,-5,1.29996451800173,0.319590147522883,0.310619802827787,0.379383422785901,545,-0.56877784223354,-0.762353571711381,0.313330649021009,0.313330649021009,0.016430619823337,0.688363762037666,-0.694668238517667,1
4,31,3,10,-0.771171229579663,0.547161366289747,0.506107002824322,0.250840541565434,539,-0.726207239252703,-0.788591812169798,0.297382609534574,0.297382609534574,0.038273709309767,0.583473773076916,-1.27607097238757,0
4,31,4,15,0.113820833606281,0.578047316068602,0.883182851318716,0.192506663043973,545,0.945938540934087,0.216626515728708,0.669552747602467,0.669552747602467,-0.081622047254052,-0.260563024295987,-0.642656282339967,1
